route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
268-13183,JUNE24-D09CAR-1_Weekday,10268001531635-JUNE24,,0,4870100,2680153_JUNE24,59897988-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531535-JUNE24,,0,2680100,2680153_JUNE24,59897989-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531835-JUNE24,,0,2680300,2680153_JUNE24,59897990-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531805-JUNE24,,0,2680100,2680153_JUNE24,59897991-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511925-JUNE24,,1,2680100,2680151_JUNE24,59897992-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531135-JUNE24,,0,2680300,2680153_JUNE24,59897993-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511720-JUNE24,,1,2680300,2680151_JUNE24,59897994-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531050-JUNE24,,0,2680100,2680153_JUNE24,59897995-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531930-JUNE24,,0,2680200,2680153_JUNE24,59897996-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001530605-JUNE24,,0,0701900,2680153_JUNE24,59897997-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001530635-JUNE24,,0,2680100,2680153_JUNE24,59897998-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001530810-JUNE24,,0,0701900,2680153_JUNE24,59897999-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001530920-JUNE24,,0,2680300,2680153_JUNE24,59898000-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001512025-JUNE24,,1,2680200,2680151_JUNE24,59898001-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511550-JUNE24,,1,2680200,2680151_JUNE24,59898002-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001510705-JUNE24,,1,0701900,2680151_JUNE24,59898003-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001510735-JUNE24,,1,2680100,2680151_JUNE24,59898004-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001510850-JUNE24,,1,2680200,2680151_JUNE24,59898005-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511825-JUNE24,,1,2680200,2680151_JUNE24,59898006-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001510940-JUNE24,,1,2680100,2680151_JUNE24,59898007-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511120-JUNE24,,1,2680200,2680151_JUNE24,59898008-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531005-JUNE24,,0,2680200,2680153_JUNE24,59898009-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511030-JUNE24,,1,2680300,2680151_JUNE24,59898010-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511200-JUNE24,,1,2680100,2680151_JUNE24,59898011-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511650-JUNE24,,1,2680100,2680151_JUNE24,59898013-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511450-JUNE24,,1,2680300,2680151_JUNE24,59898014-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001510605-JUNE24,,1,0700700,2680151_JUNE24,59898015-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001530840-JUNE24,,0,2680100,2680153_JUNE24,59898016-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001510635-JUNE24,,1,2680200,2680151_JUNE24,59898017-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001510805-JUNE24,,1,0700700,2680151_JUNE24,59898018-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511245-JUNE24,,1,2680300,2680151_JUNE24,59898019-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511520-JUNE24,,1,4870100,2680151_JUNE24,59898020-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511620-JUNE24,,1,2680402,2680151_JUNE24,59898021-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511750-JUNE24,,1,4870100,2680151_JUNE24,59898022-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531605-JUNE24,,0,2680300,2680153_JUNE24,59898023-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001530705-JUNE24,,0,0700700,2680153_JUNE24,59898024-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001530740-JUNE24,,0,2680200,2680153_JUNE24,59898025-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531505-JUNE24,,0,2680402,2680153_JUNE24,59898026-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531705-JUNE24,,0,2680200,2680153_JUNE24,59898027-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531735-JUNE24,,0,2680402,2680153_JUNE24,59898028-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511330-JUNE24,,1,2680200,2680151_JUNE24,59898029-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531435-JUNE24,,0,2680200,2680153_JUNE24,59898030-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001511415-JUNE24,,1,2680100,2680151_JUNE24,59898031-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-1_Weekday,10268001531348-JUNE24,,0,2680300,2680153_JUNE24,59898032-JUNE24-D09CAR-1_Weekday
268-13183,JUNE24-D09CAR-2_Saturday,60268001512007-JUNE24,,1,2680100,2680151_JUNE24,59898045-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511404-JUNE24,,1,2680100,2680151_JUNE24,59898046-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001532011-JUNE24,,0,2680200,2680153_JUNE24,59898047-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511707-JUNE24,,1,2680200,2680151_JUNE24,59898048-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511302-JUNE24,,1,2680200,2680151_JUNE24,59898049-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001510902-JUNE24,,1,2680200,2680151_JUNE24,59898050-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511607-JUNE24,,1,2680100,2680151_JUNE24,59898051-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511202-JUNE24,,1,2680100,2680151_JUNE24,59898052-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001510801-JUNE24,,1,2680100,2680151_JUNE24,59898053-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511505-JUNE24,,1,2680200,2680151_JUNE24,59898054-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511102-JUNE24,,1,2680200,2680151_JUNE24,59898055-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001510700-JUNE24,,1,2680200,2680151_JUNE24,59898056-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511807-JUNE24,,1,2680100,2680151_JUNE24,59898057-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511002-JUNE24,,1,2680100,2680151_JUNE24,59898058-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001510600-JUNE24,,1,2680100,2680151_JUNE24,59898059-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001512107-JUNE24,,1,2680200,2680151_JUNE24,59898060-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001511907-JUNE24,,1,2680200,2680151_JUNE24,59898061-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001530706-JUNE24,,0,2680100,2680153_JUNE24,59898062-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001530806-JUNE24,,0,2680200,2680153_JUNE24,59898063-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001530904-JUNE24,,0,2680100,2680153_JUNE24,59898064-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531004-JUNE24,,0,2680200,2680153_JUNE24,59898065-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531103-JUNE24,,0,2680100,2680153_JUNE24,59898066-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531203-JUNE24,,0,2680200,2680153_JUNE24,59898067-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531303-JUNE24,,0,2680100,2680153_JUNE24,59898068-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531403-JUNE24,,0,2680200,2680153_JUNE24,59898069-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531505-JUNE24,,0,2680100,2680153_JUNE24,59898070-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531607-JUNE24,,0,2680200,2680153_JUNE24,59898071-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531707-JUNE24,,0,2680100,2680153_JUNE24,59898072-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531809-JUNE24,,0,2680200,2680153_JUNE24,59898073-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-2_Saturday,60268001531911-JUNE24,,0,2680100,2680153_JUNE24,59898074-JUNE24-D09CAR-2_Saturday
268-13183,JUNE24-D09CAR-3_Sunday,70268001512007-JUNE24,,1,2680100,2680151_JUNE24,59899037-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511404-JUNE24,,1,2680100,2680151_JUNE24,59899038-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001532011-JUNE24,,0,2680200,2680153_JUNE24,59899039-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511707-JUNE24,,1,2680200,2680151_JUNE24,59899040-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511302-JUNE24,,1,2680200,2680151_JUNE24,59899041-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001510902-JUNE24,,1,2680200,2680151_JUNE24,59899042-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511607-JUNE24,,1,2680100,2680151_JUNE24,59899043-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511202-JUNE24,,1,2680100,2680151_JUNE24,59899044-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001510801-JUNE24,,1,2680100,2680151_JUNE24,59899045-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511505-JUNE24,,1,2680200,2680151_JUNE24,59899046-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511102-JUNE24,,1,2680200,2680151_JUNE24,59899047-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001510700-JUNE24,,1,2680200,2680151_JUNE24,59899048-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511807-JUNE24,,1,2680100,2680151_JUNE24,59899049-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511002-JUNE24,,1,2680100,2680151_JUNE24,59899050-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001510600-JUNE24,,1,2680100,2680151_JUNE24,59899051-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001512107-JUNE24,,1,2680200,2680151_JUNE24,59899052-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001511907-JUNE24,,1,2680200,2680151_JUNE24,59899053-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001530706-JUNE24,,0,2680100,2680153_JUNE24,59899054-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001530806-JUNE24,,0,2680200,2680153_JUNE24,59899055-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001530904-JUNE24,,0,2680100,2680153_JUNE24,59899056-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531004-JUNE24,,0,2680200,2680153_JUNE24,59899057-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531103-JUNE24,,0,2680100,2680153_JUNE24,59899058-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531203-JUNE24,,0,2680200,2680153_JUNE24,59899059-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531303-JUNE24,,0,2680100,2680153_JUNE24,59899060-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531403-JUNE24,,0,2680200,2680153_JUNE24,59899061-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531505-JUNE24,,0,2680100,2680153_JUNE24,59899062-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531607-JUNE24,,0,2680200,2680153_JUNE24,59899063-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531707-JUNE24,,0,2680100,2680153_JUNE24,59899064-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531809-JUNE24,,0,2680200,2680153_JUNE24,59899065-JUNE24-D09CAR-3_Sunday
268-13183,JUNE24-D09CAR-3_Sunday,70268001531911-JUNE24,,0,2680100,2680153_JUNE24,59899066-JUNE24-D09CAR-3_Sunday
110-13183,JUNE24-D05CAR-2_Saturday,60110002870614-JUNE24,,0,1100300,1100287_JUNE24,59900066-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002870640-JUNE24,,0,1100400,1100287_JUNE24,59900067-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002870739-JUNE24,,0,1100700,1100287_JUNE24,59900068-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002880759-JUNE24,,0,1100100,1100288_JUNE24,59900069-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002880856-JUNE24,,0,1100500,1100288_JUNE24,59900070-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881020-JUNE24,,0,1100400,1100288_JUNE24,59900071-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881049-JUNE24,,0,1100600,1100288_JUNE24,59900072-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881118-JUNE24,,0,1100700,1100288_JUNE24,59900073-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881148-JUNE24,,0,1100100,1100288_JUNE24,59900074-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881217-JUNE24,,0,1100200,1100288_JUNE24,59900075-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881247-JUNE24,,0,1100500,1100288_JUNE24,59900076-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881317-JUNE24,,0,1100300,1100288_JUNE24,59900077-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881347-JUNE24,,0,1100802,1100288_JUNE24,59900078-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881416-JUNE24,,0,1100400,1100288_JUNE24,59900079-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881447-JUNE24,,0,1100600,1100288_JUNE24,59900080-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881517-JUNE24,,0,1100700,1100288_JUNE24,59900081-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881547-JUNE24,,0,1100100,1100288_JUNE24,59900082-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881724-JUNE24,,0,1100300,1100288_JUNE24,59900083-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881758-JUNE24,,0,1100400,1100288_JUNE24,59900084-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881835-JUNE24,,0,1100600,1100288_JUNE24,59900085-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881915-JUNE24,,0,1100700,1100288_JUNE24,59900086-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002882011-JUNE24,,0,1100200,1100288_JUNE24,59900087-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002882115-JUNE24,,0,1100300,1100288_JUNE24,59900088-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002882215-JUNE24,,0,1100600,1100288_JUNE24,59900089-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002932016-JUNE24,,1,1100600,1100293_JUNE24,59900090-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002912106-JUNE24,,1,1100700,1100291_JUNE24,59900091-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002912203-JUNE24,,1,1100200,1100291_JUNE24,59900092-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002912303-JUNE24,,1,1100300,1100291_JUNE24,59900093-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002880828-JUNE24,,0,1100200,1100288_JUNE24,59900094-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002850514-JUNE24,,0,1100100,1100285_JUNE24,59900095-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002850556-JUNE24,,0,1100200,1100285_JUNE24,59900096-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002880924-JUNE24,,0,1100300,1100288_JUNE24,59900097-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002930614-JUNE24,,1,1100100,1100293_JUNE24,59900098-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931916-JUNE24,,1,1100300,1100293_JUNE24,59900099-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002870956-JUNE24,,0,1100802,1100287_JUNE24,59900100-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881650-JUNE24,,0,1100500,1100288_JUNE24,59900101-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931642-JUNE24,,1,1100600,1100293_JUNE24,59900102-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002911544-JUNE24,,1,1100802,1100291_JUNE24,59900103-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002881618-JUNE24,,0,1100200,1100288_JUNE24,59900104-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931447-JUNE24,,1,1100500,1100293_JUNE24,59900105-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931147-JUNE24,,1,1100802,1100293_JUNE24,59900106-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931830-JUNE24,,1,1100200,1100293_JUNE24,59900107-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931612-JUNE24,,1,1100400,1100293_JUNE24,59900108-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002911749-JUNE24,,1,1100100,1100291_JUNE24,59900109-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931417-JUNE24,,1,1100200,1100293_JUNE24,59900110-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931316-JUNE24,,1,1100700,1100293_JUNE24,59900111-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931516-JUNE24,,1,1100300,1100293_JUNE24,59900112-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931117-JUNE24,,1,1100300,1100293_JUNE24,59900113-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002870710-JUNE24,,0,1100600,1100287_JUNE24,59900114-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931216-JUNE24,,1,1100400,1100293_JUNE24,59900115-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002930747-JUNE24,,1,1100300,1100293_JUNE24,59900116-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931346-JUNE24,,1,1100100,1100293_JUNE24,59900117-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931246-JUNE24,,1,1100600,1100293_JUNE24,59900118-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931714-JUNE24,,1,1100700,1100293_JUNE24,59900119-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002930717-JUNE24,,1,1100500,1100293_JUNE24,59900120-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002930818-JUNE24,,1,1100400,1100293_JUNE24,59900121-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002930648-JUNE24,,1,1100200,1100293_JUNE24,59900122-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002930947-JUNE24,,1,1100100,1100293_JUNE24,59900123-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002930849-JUNE24,,1,1100600,1100293_JUNE24,59900124-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002930918-JUNE24,,1,1100700,1100293_JUNE24,59900125-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931017-JUNE24,,1,1100200,1100293_JUNE24,59900126-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-2_Saturday,60110002931047-JUNE24,,1,1100500,1100293_JUNE24,59900127-JUNE24-D05CAR-2_Saturday
110-13183,JUNE24-D05CAR-3_Sunday,70110002870614-JUNE24,,0,1100300,1100287_JUNE24,59902732-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002870640-JUNE24,,0,1100400,1100287_JUNE24,59902733-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002870739-JUNE24,,0,1100700,1100287_JUNE24,59902734-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002880759-JUNE24,,0,1100100,1100288_JUNE24,59902735-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002880856-JUNE24,,0,1100500,1100288_JUNE24,59902736-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881020-JUNE24,,0,1100400,1100288_JUNE24,59902737-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881049-JUNE24,,0,1100600,1100288_JUNE24,59902738-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881118-JUNE24,,0,1100700,1100288_JUNE24,59902739-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881148-JUNE24,,0,1100100,1100288_JUNE24,59902740-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881217-JUNE24,,0,1100200,1100288_JUNE24,59902741-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881247-JUNE24,,0,1100500,1100288_JUNE24,59902742-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881317-JUNE24,,0,1100300,1100288_JUNE24,59902743-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881347-JUNE24,,0,1100802,1100288_JUNE24,59902744-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881416-JUNE24,,0,1100400,1100288_JUNE24,59902745-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881447-JUNE24,,0,1100600,1100288_JUNE24,59902746-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881517-JUNE24,,0,1100700,1100288_JUNE24,59902747-JUNE24-D05CAR-3_Sunday
110-13183,JUNE24-D05CAR-3_Sunday,70110002881547-JUNE24,,0,1100100,1100288_JUNE24,59902748-JUNE24-D05CAR-3_Sunday
